TXID,fee,output,removed,size,time
e7ffbc6d86a76328a06e1aaa39ddd64da9b127bb5566983423b32b3f9939a0f5,109095,1308729,1510262777,371,1510261997
e80c748f39732bc093b80602a3271db3d323b5cbb85906797472b40def967296,72909,1998410309,1510264643,226,1510264242
e8180efec6ca158409e7d098340bb50217c011404053f8d2b4d4174020629335,45652,126362,1510265587,224,1510261754
e81851b491e320f41648df000e6c89d5bbb8588d5dbbca38129edde45f6681dd,72906,69441,1510264643,226,1510263135
e81a817e44abcb7a830a81fe7575ab2f6c040585923e331533dd4ae8f32eec27,9040,39599127,1510300871,225,1510263114
e81babd767496a42226f31198fb10adcc12e6b752548f69f1317d3ae65199517,108203,20592308,1510262777,371,1510262006
e820a510190ca05ee4d9787ec9dc0f8321e3f3c304ebeffdd3a4bb9bdee63421,46031,354521,1510265587,190,1510262884
e82b224c9b8d421facb995dbc8968139169bd97d0052aa32f5964de599629f4a,263760,47036288,1510264653,829,1510264242
e82bcca32b6c948d588b5c38ce7587b8d56e4a2b6704913da5506e13f9a37265,67800,71221860,1510262777,225,1510262226
e83a22f59bcbf439c9d821883e11222f94e04ac4b219861407229afc6f876d3a,40454,3393988,1510267730,226,1510263799
e83ba2f177b700da7dec41934d18d81d023df9194cdcfd60dc75997dbb665d78,90400,42578200,1510263059,224,1510262994
e84916b5263f5430b56bce708843a6499077eb2d05f44f5f44b31fb138f4eeca,72906,3854188,1510264643,226,1510263057
e84b33337c8c744659d594cc2acc57dbc2ea5dd0a7cb256fc5a329206409f62f,54688,182865067,1510264653,226,1510264106
e85b0a314da7f8f29665657ada4abfc034caeeb8e695b000677f9566d48b8e68,69519,6910212,1510266190,371,1510263284
e869ed6cc5761b00d5dbab2ca0e0649220cc22403b08375d993bc339a870be0d,273732,15149900,1510264643,792,1510263882
e86b4418af56ab261acd4142db4ddfa45e4b9000023cd388a9f9c7daffe8bd13,113322,1031586678,1510262777,372,1510262186
e87a7872d9336844f529bca6a3643fa4ad92cc387b0d27e2a3808f80d808b956,99550,377240855,1510262777,226,1510262399
e87a9235418102c74095c76029f3fd3c417a0e16f286a827091a1e5a1e41e1cb,27425,-1,1510261776,153,1510261377
e88d001bef3b98d836ecbb3e29db3c1408a803be1bfc040ddf44e7835283c1c3,65736,3075264,1510262777,226,1510262544
e890fcc0afa05490f1756604e74effae9a55f71a006d405df7fb0dd223defb60,107300,748200,1510262777,192,1510261909
e8920de50a3e3cbe4335f8f055b0bb9516172d04d6e7bc6a11bcec92e1056176,65736,2774176,1510264653,225,1510263351
e893f39d9e63acb9ba885de299cebd58203b145a5149d0ca72ed59326c1720ed,72908,79209,1510261767,226,1510261456
e89c467ef30efa5e14424092fe5c1459d28da6877f918f78da6200c6b05a606a,135600,266221331,1510264643,226,1510263967
e8a67fd939350547f29186232f5503078d14ad9345efaf2d50de037195ef25cc,58807,107100193,1510263059,225,1510262924
e8ade3336cbc7feea32b67a30591d7cb3605ebca4917e19869d9ee0db2a82cfc,45878,19662,1510265883,226,1510262266
e8b08c1526f7fe0624a3417b138c7778f4306bcf892c3c6df6208899f5111f07,40176,2346152,1510269627,207,1510262399
e8b301dac50895a9ec2c415d30bb494c42ae341f703cb4defe509ce6a9dafe74,216932,50740638,1510262777,715,1510262533
e8b3fc4ce1d4017c40a3633a75c091dc294fab8c0f4e42e194ff054cebff0262,72320,14447641,1510262777,224,1510262700
e8b5e69ddbd9fd5cc6b0f1814374aeea6bbd3c31362a81fe3561abdd0755a79d,53768,411636576,1510263059,216,1510262595
e8b7caee326a5d20dcefc80d029b5591ce746a6e9631c5772ecaa6a35bd7836f,74426,0,1510265883,370,1510262924
e8bb8a03a6f554b24f6ab085c3497423b53d753a7199ee926565f83b3bfdcde6,58899,1399869,1510261767,225,1510261515
e8bdcd77a05fde617831ed6f3d347a4191fb4082ee4c11e0d918b8985e8c7377,72909,206099,1510264643,226,1510263513
e8bec35bdcaf49a4dcf3a51a8c0dd2790ed3a17f10e95754aa8a94d5d58f1ded,40906,66375566,1510267730,226,1510264106
e8c41990ab4962589903db4729191a303dc35e442e313abe51a9831426c12805,72906,32418,1510264643,226,1510263311
e8c9cda13fdc10ab37f89fac89e18ae39b53c09860754f78b408c2b8596f8771,58821,80818179,1510264653,226,1510263685
e8d0c2197253862f5359ee7ecbb21a5073202b1c0cd0e6f84cba91674ff47897,72909,284124807,1510264643,226,1510263809
e8dd67e62077b2cd53b4b875e7a5af43d6c227d06514dc15342c533f98d79575,40266,20348924,1510263059,168,1510262246
e8dd9224340c42d2cf614d29250c8e1dbfe70b014cce3175ff980c976fd5ae47,72906,5247051,1510262777,225,1510262087
e8ddbb1675e58f08291190a8bd99393ba30ae4518c0b09d3e2f4fb8652f25b23,72906,171894283,1510262777,224,1510262387
e8e52a2ae32dc25406cc019eb41791bc9edc74b3109cac5caa634d9e4b36ed01,72909,1965254097,1510264643,225,1510264073
e8edbfd4f50cc17052a1b68b068d91c15263d0cad8dd40fa1a4cca3a1c8d2fb5,72500,427500,1510262777,192,1510262307
e8f42b040663d01b481d5f89667c3bb85fd32eb83f45b8fbaa687ebf44cd20b8,137251,29715440,1510264653,520,1510264149
e8f51aabee6bf5a11971331dcce2a2eb26abfecfe9c3c49810598387cef447ed,51831,71681307,1510263059,226,1510261889
e8f7e6d51822b56f2918d78879f35a007f217be39677035ddc5f4901847e6844,182942,1518091,1510262777,544,1510262585
e90079861e24f1e8d6a512355a6b0dd6b1f71d0d20060d5cc717748313560da5,44070,6855930,1510266190,226,1510263381
e9064c331a14e569ec9022be5118ebe31718ef1d39e190cb4d65f02afdc2fa4f,182700,6904695,1510262777,522,1510261977
e90a87e152655fc2ad523b296d83cc7cc80cd674ffd19e6a5d434557e4dbd176,72906,3063797,1510264643,226,1510263192
e90eaff3c891b97801276c31bf2800ed92f67cfaaad9685acb5ffabd906937a4,71680,1579520,1510261767,223,1510261466
e911827ffddb74a6b9061a8883398a0f4a5c608877df6b28e967e4dd5185dfc9,47600,6899749,1510262777,170,1510261997
e913f1dbb1f5782355cccb528b39dca6b6bd96781c04b7402d9c67363f939825,65400,1599597022,1510262777,223,1510262409
e914111a8a95f073e3e1a7f4045af4e60ee6d73823d75d2930e2cbbaf00b3e80,39388,24037600,1510266490,216,1510263391
e9207b4494973115e553bdb396d623148770224bb8c2bd7727ea8a07619cdf77,58760,6036646,1510261767,226,1510261584
e925beb9f722567a42ef93ba94e1f06804e43f047d780239c37504a6283cf888,46330,1458184,1510265587,225,1510261909
e925f811c6934a9b53b609919bcc3e92bd94fe7e44916164dcc60278002ac825,151834,20820110,1510262777,521,1510262668
e92a06f86391278f18eb624ac62f126a2c25c862f0faaa5ac45c8b100e547449,3923509,75673,1510261767,12115,1510261408
e92e8f1ae50de744ddb490b1e0e945f923d67a4abcca581eb9be1a78859d1cd5,45200,741361,1510265587,226,1510262904
e939613b970f92957db2fe48885bd7e405105422e3e6a0021cc74be6908af6c3,72906,18487,1510263059,223,1510262843
e93e70eedc5d0274ad7c9d2aa732eec425c1ed8e4ca71180cf365e22485d6cc9,90028,1006465,1510263059,317,1510262794
e94a102050ac3166c3af7c8b50662ce346d1d7550db17891f2825ff4d2b03509,67800,7215714,1510262777,225,1510262096
e951d59d58f9a9b03accd397e492e2eda4485a2066e7554f0f989ace0d2dca90,134023,121287333,1510262777,472,1510262276
e9539b66356b3f4e1ff4f1c3addeea24fea04bbe85e2df571f07ee655aa4c61e,195392,9256840399,1510264653,663,1510263726
e956441547fd4f7d1b9aeafbdd3179666b55eb44f9104465cca7e4785b582a96,67854,3267187,1510263059,223,1510262794
e958445d8523c5b657fe824ebe9f8f90f063ae222a0e6682abff08bcb156c466,114240,28762716,1510261767,318,1510261377
e95bb82b13dc3798c31c8eaedf19b7798a811ff04b6ed58a9196d41985c57558,72906,1142173,1510264643,225,1510263173
e9617245e7c74723d0eeabd1b4f8b8a1f7b9d7d6f1acdd55041f8be7ca026ae1,108741,9793229,1510262777,373,1510262710
e9674f46fbffa130a00ebb07a94294851a548fc63d3b92e21f0e70cc90158a1d,64736,3037693,1510264653,224,1510263501
e9676eff7c67fbaab28109ab7db74e15265d2f6a2c11d5f9fa5bf59d38c482af,4068,20095932,1510281740,226,1510263502
e9698a6102e454a62ed2869318d27a55824684cf1a73d5955325fe634ae1a684,45200,628020,1510265883,226,1510262984
e96a23c9351da3cf88da1ddeb24a843d0cf38c212f4811317eb2a75bc39009fc,98280,51650108,1510261767,351,1510261476
e96efe4dae872eb9b74e81a938bcb04b7b6b8614d370f29a7f2b219dcd736958,63280,15794357,1510264653,225,1510263946
e976d59fd25dcc2578683352fcaa71c5d5fa40f57aa7dada85ccf55d575e2ea9,63280,1825292080,1510261767,226,1510261526
e97b4a8d192f51a91df163fc48a08b865a982f0686a2efdc71c36c4eeb1eb8e8,10000,65042696,1510311895,226,1510262009
e98a41b6253732abb42f87e3b6a56cd9df47bfceb70633c0768ff4e3e3b4ea31,72906,247442560,1510262777,225,1510262491
e99458a68820700386ac928e01ef6dd16d591168ec4db52d3eefba5e8f2094d3,66278,189783270,1510262777,225,1510262658
e995c49dd2be5ce8d14332b0bb9d19116243ccce247e1fa48708e997377018ac,100000,0,1510261767,254,1510261613
e99cd012a1703d5af90f40919ec9b44dfef7b0a2cf679d7d9ceb6ca2820ba95d,125744,19668251,1510262777,463,1510261773
e9a8191d765f85a4156a6125b62151950dde724ab3f173276f9ef0226880939b,46800,44708963,1510265587,223,1510261515
e9aae591f5023da3dfbc1efffa95cad826d331a0a7b4d1438777ddd55d97c83c,91690,285196778,1510264653,336,1510263543
e9ac40d424a0af4016dbde3ea68ed2fa752e39af398f6a2cbb7350fd5ee2fffc,72906,135401,1510261767,226,1510261584
e9b45df453989b5c5206f571a9add78582b546c5f91ed89d73940600bbcc55a3,65736,3334264,1510262777,226,1510262648
e9b4959f1f48ff1af87e663a4934a42c80014126241556963aea5b3509bcd36c,63280,96487057,1510262777,226,1510262648
e9b5a7fa4823a2b961a5c89b018b519d247b7d1640137fe4dbad08a686eb761e,108203,5940661,1510262777,370,1510262440
e9b9bb710347f25bb63638c47c541b7dcae4a8f9fef85f489ba3cf49868a3338,40906,34561170,1510266490,225,1510262399
e9bed5dbca5e9a43a55f7b0cfe0e86e5b5732f365acd7d598389800ced1a1e03,67200,45544637,1510264653,224,1510263768
e9c42ed2c0d16bce7ab62c350b97619e21895fbe6b8d11010f5f47dacb45af23,46330,158087,1510265883,226,1510261505
e9cb709b6e6ea92fe068e8fe53cf593d58db5c7239c38117408d33454934fc81,72906,119927094,1510262777,225,1510261928
e9ccfa1fdc7a8f5b7bad75ce16d4d37f9e0dfc03db516837648c2ae9c5e915ff,46330,18007046,1510265587,223,1510261754
e9ce9937d5e0dcace8b1c8a04a4c0449a2b2f575efe029ae356556c52afb0fbb,46330,2744631,1510263059,191,1510261733
e9d1c5d8fd61bc7e72916027c839b26157df5178797535d57957f924fe3d434f,42488,133695402,1510266190,225,1510262481
e9d93ac202b0e43ac5ea34ec7be972283ec8d0c1fb9f17c067322951a39289e3,130500,6920391,1510263059,521,1510261997
e9d9de035b9687a567489aa393327b14801269d43449c6786f23af07bc097032,54707,8682016,1510264653,225,1510263604
e9dce78bbea8853cd422af830a4685158d955be26c6e2127c946487ce1e48d02,108203,12332097,1510262777,370,1510262166
e9dda3c74e177e03e68787baf4b8efdea9ea580e08f100dd43aecebc23147ef2,63506,90936494,1510264643,191,1510264253
e9de5009d39c0f2a963d84980277913d18bbb5e048d1437aa4ac328631431d95,44748,70000,1510265883,223,1510262065
e9ec72cc01fbd38d8256038d520e1364dd7c4d837d2f2e478e983dc09f557a86,94482,2011781,1510266190,484,1510263924
e9f1fe4f5dc76d38f053951242a54c8e66ded9c365962228646e0f55006d4c89,98600,3789900,1510263059,224,1510262794
e9fc299025ed876d9ec2772e107e19ef83c8554a487ed21a0f357ec362ec2a17,44522,15521579,1510265883,225,1510262713
ea0286e1804ce2ef97a2abb89a487de5b0c2c0180aef6ddeb51e24d695af0b2b,67173,399932827,1510264653,226,1510263747
ea057a88d57f496fc467a0dada84105e5a953acf6322c8975eb21597de9bda3c,42940,141965,1510269627,256,1510262266
ea0bba843e64782527bc7a11a091398c112c236c29db0bbf286dacc3f88c1dd3,72909,1049090969,1510264643,226,1510263956
ea0e168f7bb7a00feadc5f44eea1153e9bd306580e612daf765999543743b193,72906,214851588,1510262777,225,1510262440
ea1420a5dbc13752322314a219657d0eb2a63332fdd6fa1668e8226b087965f8,63280,1371129192,1510262777,226,1510262616
ea202618850f611412727ff67acf0404e0dcd67e506b4314806570f2298e9498,710,0,1510263364,189,1510263391
ea27ac353a0861bb15748cc90ae8a3f616aae88d74e105fff0b94fff2f4c4005,77100,2891566698,1510262777,256,1510262327
ea31b4cf2ea0aafa54ce13e92f6ee69ea7050504b8415965598b51435e7af2b9,20820,527581,1510309099,373,1510262238
ea351c4eccbdd72d1d0accdb28a9ffb3955e0cea80ce6137ea4ce3b8c4d10235,61020,8063205,1510264653,224,1510263493
ea39a2d20609f237fef5370ec8ba666936ec3c758ca37aa54f8ea30ac1f692a3,289009,1687274634,1510264653,971,1510263998
ea4799791037a565f846dfcd18b19f7cc9ce089b504240832d77e44976ed075f,53768,30283240,1510262777,214,1510261754
ea4d5db6a8365bdc8c348f16ba79b267a91cbb5994cffa380d35dd2ff3ba3f82,108204,5941222,1510264653,370,1510263861
ea593c60d7c9fae57f2a574d6ed78844afa9a7c111340b2cd4e92402f41a7294,51900,2326045200,1510264653,225,1510263163
ea6491866b763f0bd72ba822ff14c5e3ea56396defb1e5b4c02f95863c3a67eb,120000,0,1510264643,192,1510263959
ea652eb78a49258957c14b879ca5f50d1ad0285d170e06f40b07b3f5b1c8543f,68538,1182000,1510266190,372,1510264300
ea8442ccb99a7ea0024bffd64ab6e305ee42ca8271ddc01ed2b2490686580bb6,200000,4663953311,1510265587,1110,1510263451
ea889346544ad7bbe32f3553cefa61c606857503cd64ddb7850e6690de22a7ae,237623,3790684945,1510263059,816,1510262913
ea8d2aa2d99d1570155e28249cd4c0fdc4238c6f12f95f4f7e152b29a2299f2b,72906,388722,1510262777,225,1510262158
ea90fa09251d27f2e9211f442fc080489bd2d4b13f9f653c893353b89293cc5f,72908,51903,1510261767,225,1510261603
ea9e919a2583a6ec307a14265356d8479429200ec42b30a5a7037a68d0b711b3,120000,0,1510264643,191,1510263861
eaa53a9ff190e2e1d29e811bdfa9a4fd2053d0def958f9fa75875be3d27d6d54,72906,11058114,1510262777,225,1510262047
eab6f6fc52e0153265e0dbb14b7b0663f99ed5dfe6c4f3223cca8346d360ad70,108785,15661416,1510262777,374,1510262544
eab78a082f8b6d49a7b59ac9373f51dfb391ff212199aa2766552b63634d9ee4,72908,27809388,1510261767,226,1510261515
eab82c12affa5f8f83f9c05457740be9380254b7e456f3ffa879862db4d9d80a,72906,186359,1510262777,226,1510261812
eabeaf0477915e80c0431ce63e4fb391f532eab2b8a4174e06854af794a17111,98600,1475300,1510261767,224,1510261436
eabede57c1e7e3e296663904bb9eaecae891135c65bbea0f10a272357d204fbf,108785,14666215,1510262777,373,1510261909
eacaf303aa6329ac8dbaea2617d4003aa1c7c0a256de52db6d568a1725448aac,72906,174260533,1510262777,225,1510262388
eacaf7ef213e8772b2bdbb3f4059312176b8dc096882ba216fc2b8075686224c,61472,27209105,1510264653,223,1510263522
eacc49e7d24ba84c605a81ce4cfc0d65473363e800cb855ed4802f52b7d609ee,72906,2800094,1510262777,225,1510261870
eaccfdc223ce47e81aaae4306c92f0545e80fb4b80290314a7c636ad075f3606,17081,5374000,1510290540,166,1510262327
ead2d6f44f9243f4d4230a870345cb687155035a9f5b242777fcde5f7bc80bf0,72908,66849,1510261767,225,1510261554
ead60ccd8c3f983bec5d37c48d383e736072a6ab043e8cf77b98d12030096b50,72260,80018,1510262777,223,1510262188
eae1c2be1bf48ecd2eebc1ce8d4cbd9b8b66ee93b1760cd116d6a6db7ab63ef9,286855,41590153,1510264653,964,1510264021
eaf958b2ce2d901902dc19aff0bafffa27f1216bccd89c298a625042211345a4,20000,412087000,1510296747,225,1510261505
eafb9a01bb0cbcccb29170a25df7245ffd4037c4829a0993c920aa61e0057fbb,67648,2526894,1510262777,224,1510262126
eb0e02b42677087fd28500249c240e096e359aaad203ae5011e137d8049566dd,40228,3224499,1510267730,224,1510263542
eb105d8a5fb0f6a88b109c5a3f233d8e46026fa181a0c2c5c90f3b529a86ea3d,72906,4379087,1510263059,225,1510262834
eb19c37233f372db14f4f6c69212d87a573337d7cf938423337b02d8f4505ca9,88000,2262000,1510261767,299,1510261743
eb1a6b289e5d877aa182f7c11cf140f13f25685796a9f5649e01ece0bc8bd410,63100,69200,1510262777,223,1510262096
eb1f46d4567379e9c4f051af41d1f444547f0e7ade8837631d13e8dcc8f6647d,47960,12008398,1510265587,216,1510264242
eb28d05aeaca6b72d96386aaddeb94a0ca7a5609d386728b0614087cc4199da3,72908,20946,1510261767,226,1510261446
eb2dfeb6d04d298fc48aa07f411cc443d3378ae3c4b35255dde1e654fa69e2d5,49600,218949,1510264653,192,1510264031
eb2e8e62743d4df9c954e01f7317f2d613618523a86934d25621d4a08f37e60f,65736,1891017,1510262777,226,1510262146
eb36836179c2f3ef3cececffb4bd7aab8161625173ffafedb807ae3cfb01617f,65540,6862843,1510262777,189,1510262146
eb3acca09feb0cc59073b795f0160c0062c66bec2ed5fabe6dbccec677d5b7ef,79299,8761249,1510265587,373,1510262337
eb3f82bf1e53e9d7327873221507479742c98d95f7807834c390dd139b2cc0b1,35380,810620,1510267834,221,1510264242
eb4035d38c808b7c51e9cffdad765809c13a1f2e905cac5a11d578b3b66a3aaa,150192,82114191,1510263059,665,1510262206
eb40f9492938f783064488ab50bd820ed08b3180987abea6ae69b5fdd0068ef4,66304,6565252,1510264653,224,1510263271
eb4118b361cd9546d2283278993525f0ff82d58b70a08c86fed34088471d7c8b,44974,921879,1510265587,192,1510262742
eb502bdd7d654cfcd4358c6ac09aec897e6f05364d589d9a8cc18850ef577e8e,73060,11180560,1510264653,260,1510264287
eb52722e1f137f5bc36037b9a6891b62abff75d3cebf116bd556fe75eed0b860,53784,47416145,1510262777,207,1510261861
eb52b03ed0d18f348d2a002aab836940547679f1bf4b0fa570363aeaa50f8209,192973,32312575,1510262777,669,1510262337
eb59ca556bed6c2f0754905f10258c04f33aaa2e378c0b3fee0e3a22d8f786a9,21922,4699078,1510269627,226,1510262598
eb5ae5e1dedbf2ef166f4c972e04e265ef11a2fbd2c423f85da2249cce355ded,50000,267650,1510267834,371,1510261743
eb5d2009d9d44fe57dc6eb267faac0d395725595ffe2b393d1615b472afb1c47,67200,8858577689,1510262777,223,1510262135
eb5e60b0f078d884d8bcb3e8d996afc795809302541f23197ac5d175dd60c9cc,39888,2078395,1510264653,136,1510263361
eb706df8b7ccbe9ca588f26f4ad8e3c624595c9cb25c82106f4c7116aa9a6526,270900,60414600,1510264653,963,1510263809
eb739d2fe7b02624d779e428c23e92be7c81d91f82513117a293c05793fabdee,72906,29854186,1510262777,225,1510261870
eb745d9e7a99fc87091c8b6855ef861967757ac0b9cdb87ef4fcc9797f6c51e2,20820,632333,1510309099,372,1510261928
eb80298b326c9c919954981a286c48b62ed04342b6008a790d80e2c11e7252e3,65314,11934686,1510264643,189,1510264009
eb839eb1557f5e230b5514a629758e654548f29bd99327af082f073ca67baded,65314,25115,1510264643,190,1510263861
eb87a9a7fc73a4ece57a7483a04408501a8f7d966be7c9d611337a77b24e3765,52280,70928267,1510264653,226,1510263893
eb8939619af4de25dca1ab6571334ce42c83e9f0263166ae5565e1d572cdbaa6,46000,654000,1510264653,192,1510263124
eb8bb7f64ca0a4e4e87dbeab3810cb0250dc74ff0df3787229a9c29262b3bcd1,195392,32620555725,1510264653,665,1510264341
eb9c60bf11e60acf29c477209385186b361e77a6553f44e0205dd4ac686a6db0,72909,633769027,1510264643,226,1510263924
eba599c5994cf9e3ff15f25ef5bea7c2eb49123427e24a7e62536bf2334b68c8,72906,1984217,1510262777,225,1510261958
eba7ae373dad37cc19c2d097572fff56e90088546f557702a429f5b22ea08a00,73690,3504659288,1510261767,257,1510261564
ebb841b6afb01b09f965af8403bd9b959deb86476b978d95ec7cc80cab9a22ad,137820,201385162,1510262777,473,1510261930
ebc4928287768fcdfd2eca7b1f4249b4f3f3fac7c13578785e4d6f77c63e6911,74929,16486975,1510264653,257,1510263840
ebc81d54747109eb9051e13dfe1d790c03cd73d7a4b6256060405b3f7ca69f19,69519,1676663,1510266190,369,1510262502
ebcc68893dded85fb2218276c764210b4ef48d8865eb5bafcc52041c3b149e24,59423,53596482,1510264653,226,1510263809
ebd43a0e99ac0375869235cab44a5192f41720b03e320b39a72ea314d4ff1853,41358,2907720,1510266190,225,1510264298
ebd6f2448ac1acbb9539183e2daaf7b9277a9914b84d1bc00c891a7a6c147647,110484,8885095,1510264653,370,1510263242
ebd887f2ccdee35a9602dcbbc37df846ec76fd26a677abd0debf4617e003a4fd,72906,1057045,1510264643,223,1510263202
ebe6de20f4cf9e8ee18c15b94cb1d4e759520ba36ddd4d14f7d60f345fc7bdb3,46330,3998613,1510266190,226,1510261554
ebe7e2d149f523adb261743fce92675e2f89fcb34e043e4f02ee02b116c85b66,65712,5754645,1510264653,226,1510263491
ebe99e602b93cf57bd1d3684d77e551cc20356a020061ae06bb69ece97a84918,72906,258917386,1510262777,226,1510262512
ebf1e9725eee5a10c9f6a2113cbf0ffb5234d4b9dfd42fe32272bbde530b6d84,98338,1933943,1510263059,374,1510262935
ebf2cdf54faba9b056c1f710d5124b224887ca674a22a5db41bbf6b2166d8851,53966,18259513,1510263059,226,1510262721
ebf651778bcc4abe7278cdef0c6014fa2ac7d972b008efeb1db86687492c4c83,49062,20000,1510265587,224,1510262813
ebfed67eb13d219999393f0e557e5fa78ac7ce2764415d1226b655a689d21bc5,150189,4915464820,1510264653,663,1510263025
ec00209a434710165d34b871f4c78086aa544c91cbd683d2b2e07729370f8d7c,72906,3250000,1510263059,225,1510262994
ec034951a872333455c885f78c2a4bc7770d21b1f3a78bbf694affae2f4ecd93,72906,41902749,1510261767,226,1510261534
ec0e09d403860a15aca0d1408982e18e40e35c44ead4234776fcfbe7db00f872,214097,489597272,1510264653,753,1510263183
ec12f0c3c195b77283ab6ae655f1f8ba6a7a53e97bcbf3730f9d4b2a0d07289a,90530,1950977,1510263059,372,1510261958
ec144bcc3eab1bb650325b0d87e0ab65029ddac60f213a2de6a88fa17a3492e4,58104,643534,1510261767,208,1510261594
ec1a3cd27c731f0011e32c337b3ada3e280b276c24ecec214be7af1e1fd9620d,70633,206110367,1510264653,226,1510263371
ec1d6c6a6c7a2cc447ee4747398358b63cbfc51648b7e045547a6cb73912d9f8,108203,15344217,1510262777,371,1510262317
ec1f09d17777d4e60cabff3c1e7dbae739c7efe0701ebb75e1fc384819cb4d1c,50840,145956836,1510264653,168,1510264171
ec1fc77d35decd7975cf88615141eaebe1a790586111c7f21e77f1d11553c931,66014,0,1510264653,249,1510263799
ec274a1ac865b1a4b1ed6bff3d0d71181e89d3b6812543de565d01a02551fb60,65314,1579747,1510264653,226,1510263421
ec28ce22deef84fff809468d06a9c1291d8ab0ff131ac20f73ce2a9818da9a86,108203,5113912,1510262777,371,1510262006
ec2b06c09e00fe8e3f68795e26d711e7667087bdaa743ac66a803ad5a8e4ad3a,44070,2170256,1510267730,258,1510261997
ec32ace2b073b6386112c5e4fcd9ac3fd630998dd2c2b1f69848b2f1b581a034,35380,886499,1510267834,255,1510262742
ec465bc905b8857189e3b714c199b919c455a7a00e42a355cb0786bc2cfc4871,90312,1323866,1510263059,318,1510262863
ec4aa0123d937efdf83db1eb391955e542149480b0e8a0cb0c9d16ff826bbb48,63566,416434,1510264653,226,1510263873
ec50a5ba9d602569ee96d3f9dc6317b8004a0801c82ac01fcf72f37a6664b765,124560,6476386,1510263059,520,1510262026
ec513d7638dacb1f1a0a77eb0dda387b66219e140b7179c1f363458522503f82,65540,62770430,1510264653,190,1510263343
ec5493ad95fd702e5e1bafa8c9e5b025fdbb6443017d2b2243e3f723a742ad2c,39524,800000000,1510264653,168,1510263282
ec57408dbf9414330ac6584298afcdfdcb57f7dbcc13f831dcac5c367ed00d27,54250,826730,1510265587,257,1510262864
ec5809be2c22c065fa0853717fbc4e31b37e23fbf8d968a31d0443f584efd324,2610,8468768,1510269627,520,1510263153
ec5aea3794ce3bbc6a8ac428e39bee3f14e3a68de4a1e0202476b5b760175320,61698,36938302,1510262777,225,1510262158
ec5b866f7ee42f47be9d8d138191d7502527b3cdde5acca1af8bf6d58ccb994e,72909,1947430832,1510264643,224,1510264062
ec5ec50f60a553141593407f599381c41a42e7b99b879d70b6b29c441b267d09,65736,1021264,1510263059,225,1510262805
ec63888c4a2957b728bf7e2e52f7907de94ca4680b140c634333ba84f4a9b0fb,45878,954122,1510265883,226,1510262135
ec68687e23f0154e06d9a683a688b60e73b9520d373114d97c9a57d2283c04bc,72906,1927094,1510262777,226,1510261899
ec6a9fe750c0ab942a83b2f2e1fda87c5bf696ea306ec785fbf0b886efd34e4e,53067,13964257,1510264653,226,1510263778
ec6be2883bcf25f7f295587899894b10a6790fff8402914410062cbd54b398ff,194700,3740000,1510262777,634,1510262731
ec71e389eb6854a2c51e5f980bbf377ad49d34da09bb7505e6a595aeba908b51,100000,0,1510261767,254,1510261613
ec74c0f63c5af273b22353e4cb458656fb5f9e5560c159fa4035d7e28752f593,72909,65555,1510264643,225,1510263851
ec77bd4ff5f0bcc70b54cebd8cc0e6453ff5cfe342ecc344597b1776ca03c1cc,40906,445454,1510265587,191,1510264031
ec79323860633274a5e2354dcfe99e3f45581239915576866be14b4002936b99,260000,2552938,1510267834,1699,1510261377
ec79dfac1b1b4e531abae9138f059dc4275d953925e359cea1b6420ed30e3643,91690,7234686,1510262777,333,1510262206
ec7a9cbb7727aae783bd129bb5445290babb188b4ce2fe2f58311f97a0cc7074,40906,750886,1510266490,224,1510262337
ec7d723bf62c2d8a87d8cd9ae9a69168e22636c31f030c33208d241ee102ec95,72906,1427803,1510263059,226,1510262974
ec880ceb21aec77d540606e5c125deeeaae76b6a8422acba43c5bc17ef6aff8f,67320,0,1510267730,403,1510263874
ec8a6167de2ff95faa8a5e03409ae98e4a9db59e25a2df35186eabc2228a8a06,58986,19966942,1510261767,225,1510261733
ec8ab9308ee7dfb78894f8250a3efe0397022a1221a45fd21f9726a02d6ce29b,50000,17932000,1510265587,226,1510261733
ec8bf585f8eba97808a53d92e164c886df7b146223312621338e8cc0f165bb46,294210,4595769,1510261767,542,1510261663
ec949d176ba62b1e82f30db035bf79a1bfafe8504879a18f736bb847d393bb87,72906,253291908,1510262777,224,1510262502
ec971e8c407d537bc31ad9c18173e557bac9100ced2b0c436109415be79c2484,113915,23436366,1510264653,369,1510263644
ec9a12b475f5ee547642b15ff923b111ee33a64c3298c65aef716513c285e317,60794,810065,1510264653,258,1510263633
ec9bed2c9eee5cc56cdb5e72bfa3ab88a1b45498d5fb7b69a57c93fe6d86702f,108785,15601694,1510262777,373,1510262216
ec9cbdeb5527d9d556af1406e1f450c0368faf8caa4dad9f43b563cea15401d2,72909,30369,1510264643,225,1510263532
ec9fdff43d3cd8c6d816df09f65632e3642dd83433a54b1ed04049f87e1c1461,45878,7867784,1510265883,226,1510263114
eca9bfbd2c30e823bbfcf5e3ecbc2b73142a9f0a62b6a52f2880d552edbc572b,3701604,1622379,1510264643,11431,1510264352
ecc543f3af93d6d63eba2e7b2f136bc2215e623a124e184d324815fa66c11e4b,8398,162000,1510266490,779,1510262006
ecced1301e8b47e92c8ec46c3d434385fc2a14d22886b71ed58d18f33929b747,64545,2538674,1510264643,191,1510263893
